source,target
8df8bfa3-0525-41e4-acb5-fdc947d746ea|PR1576-29,b22263a7-3bc6-4fb3-9588-5881bf4f6af5|PR1576-20
970103f5-d849-46fb-ad2d-5f8e99877405|MOD-11602-13699-1,35d205e8-87cf-446a-a0bc-192a0e216492|QR11602-15
8b3df4c3-5432-4c7f-9fab-e87210c18ad2|MOD-2893-12057-2,245131b8-d85c-4fba-b4f1-7b62a88d572d|MOD-2893-12057-1
8e54701b-714d-422b-84de-389e5cb26b0b|R3140-27,5f8bd653-fb4b-4aa0-928d-f324fc2e35be|R3140-22
8f4b33b7-f895-4b67-9759-1a8b74235b8d|R3142-60,6b460b31-6ef7-4440-93a5-8407a90e5988|R3142-58
8cc08fa1-10ca-4e99-8e02-c37855e3a97f|MOD-3142-12466-1,19377df8-ffe9-4d80-8670-b39d5728804a|R3142-59
8e1dcb84-a4fc-4120-b99a-3c5bb19caa15|QL3918-2,3a32e0ce-8948-4c08-a75a-0553b6e01e9c|QL3918-1
8f15fabf-24f1-4a68-a5b2-bb38bac2ea3b|QR1939-20,68dccf40-66dd-46f9-b618-2537b7862976|QR1939-19
8bd57605-77fb-4fd0-ab52-d76dcdb31019|QR12178-3,637b3b79-6b99-4e3a-81ce-c106c3c77f87|QR12178-1
8be959cf-41d9-436e-a0fa-b8494d5db698|R4474-3,977001dd-b420-4e0a-bed8-df8224699e3f|R4474-1
8a8c182d-0451-4db0-bba1-61aeaf75126c|P3389-22,83c373e0-0429-4c5b-b7cd-2eecff2ade2f|P3389-19
8a8fa2de-5caa-40be-b5b6-9df35508379b|MOD-3938-14200-1,0fb3fb69-f0be-4227-8bfd-728eb93dd8d7|R3938-19
8aaaa69a-43cf-4b2f-b2d3-5f1544b76884|MOD-3538-12344-1,26126401-9718-4596-a8a9-6697ac992e89|QR3538-18
8baa8685-decd-4636-85b8-8ea39a270d82|FR1646-10,e9bbabba-c9cb-4fcf-9498-3c7b33a68f09|FR1646-9
8bd20ad5-f1e2-44e0-b658-618da77de3c9|SU12023-1,094dc541-1c28-4d10-b449-902ab4d67db4|R11747-1
8c2f1169-46d3-4dea-9558-f1067e0b94de|MOD-10870-13420-1,df473a36-f70d-480e-a367-69c4cb79390c|QR10870-12
8c30c613-3b82-40aa-b04c-638eebd43f7e|R1622-32,1edcc330-e937-429b-92c3-c5db706738eb|R1622-30
8d79dce4-b812-4917-9ac1-7cc920c7e2d8|MOD-3142-15306-1,5ca8a57c-f890-47ea-aeec-d105dd2a26e2|R3142-80
8ea619c6-00fd-4eab-b358-3be445f22260|R3951-20,01b6075f-c170-464e-805d-34adc4d70bcd|R3951-19
8fcbc3e8-462e-431a-87fd-495a485de9fb|L4322-1,d9ef877c-9d20-4eb2-a310-cefaede62b21|R3128-2
96f19e1a-e7f9-4dcc-a99b-f84c681ac453|MOD-291310623-2,00125da0-51a0-49d0-8c65-f31af4c784ca|MOD-291310623-1
93d883f0-2487-4395-9760-dbd7891c7dad|MOD-3516-13942-1,37164af9-63cb-4684-bf79-7b228025bb4f|R3516-16
8514adc1-bb91-486f-87ca-fb5fab4fcee9|R2572-4,fbf720f7-cd9c-4f7d-ad1a-573e83a732e8|R2572-3
854cc088-df25-42a7-981b-3735a5e17e16|MOD-3399-11561-2,ddfebe27-d8d1-4002-aad5-c99a46d13875|MOD-3399-11561-1
8557da93-7d7b-4508-b5f3-ae629ed69b7f|QR3939-6,045e3a52-8f93-412d-9597-7e833e48ccce|QR3939-3
858c9f5f-21c3-4584-aed1-5d72c80a3263|PR2824-18,81e5eead-c865-47f6-9b5d-adff5d2ab34a|PR2824-17
854df501-1a00-4699-bd8f-737f6c60a458|QR3939-14,ec24ba75-4727-47fa-8b6c-43d6617caa4d|QR3939-12
857cb082-250b-4773-940e-75c8395e9b61|QR3459-7,463e5342-1289-40c9-824e-af820374936d|QR3459-6
859df69e-88d5-4c5e-a2c5-7e489fc3f6db|L10164-5,646b9c40-f0fc-459e-979e-47aaa724d21e|L10164-3
85682c9c-7b45-4d70-a10c-9015bb97156d|SU12025-3,97191e0f-a174-4fb8-992f-8d728e41f302|SU12025-1
8789237b-d752-475a-8ce7-fd63bcb94574|SSF10577-11,72bc8c9e-ff51-4137-bc04-07520b47573c|SSF10577-7
87b1c8f7-dc52-4275-873f-9824785bac31|MOD-2996-4298-14929-2,e5ca7679-caba-4f8f-82c7-52c3739b4b69|MOD-2996-4298-14929-1
85eea193-5d4a-4cc6-a1b7-d7c648addf8e|R3644-8,ce9aff0c-6a58-4242-9de4-0823b3dbcb83|R3644-6
859bc2c9-6625-409e-94ec-91ad8daccdf9|QR1764-34,35ba9618-1cc8-474e-b86c-ec42876ddbbb|QR1764-33
85eca020-dbcf-4b57-8b86-de675d46a5a3|R1805-53,04616d8c-60a1-42d7-8b4e-e4856fad49e3|R1805-48
86427683-9f0c-4253-8b85-e0f76f57893b|QR3538-7,801d61be-a5fa-41aa-aa21-dd066c732c82|QR3538-6
8655ce6c-f47f-4019-84e7-138485f7f376|SU11136-25,ccae5575-6cf4-4253-b86a-6548f617402a|SU11136-8
8753e706-8fbe-475f-8130-6a3ad445f609|F10137-6,d4852f03-9e54-4d56-8c47-5634f9f5b2ee|F10137-5
905372ea-2af7-4e26-aa61-29f00b11f3a4|S2CP10738-2,55295309-a3b4-460a-942b-a79d7dfee759|S2CP10738-1
90a4b68e-3536-423e-b3c5-18f239afdb44|QR3154-29,788d7ef6-2de1-4c49-a07e-9c5c360bd0ee|QR3154-27
90c2d15d-9ccd-4570-9494-424bb4f21796|PR1576-11,7ab2fa86-71eb-4684-849b-6bd0e930dcb6|PR1576-10
90c4c1fc-49e1-45f8-8c5f-ee3f6556aec2|MOD-3481-11655-2,74167116-7342-4912-ba3c-7d908fb81a30|MOD-3481-11655-1
91154fde-52c7-45eb-8190-da5b54698930|F2683-23,76cd8f5e-e425-4086-a3e5-73423bd79a7f|F2683-21
91cf5f21-a849-423a-ba15-a30d6709d2a8|L4295-4,7c46fe93-3660-4417-b84d-3714c269aae4|L4295-1
8f52ebb0-6631-48cc-8373-b5a583caee85|R4212-49,4b125f04-33ed-476b-b1a4-6767919d01d1|R4212-35
8fb6d30f-b816-47f2-9f28-32c060ca70bd|R1426-5,6dc2e8e2-e290-4179-bca1-679c593b5cf7|R1426-3
8fcf2911-3ff0-4aaf-8a7e-ea648ff72e0a|QR3306-5,11da7c86-e03e-4fa5-859c-cca88f31016c|QR3306-4
92184909-47b8-4f5a-b46f-1588aa012c06|R3938-9,7101085b-020e-4f17-a9b8-eccfe6352642|R3938-4
92602926-d18c-43c3-b0d0-552120caa888|R3476-7,5bdd66ab-4f7f-46d9-8850-c7b8be4e59d6|R3476-5
16a40c79-ff79-49d6-a2e2-f7ad5085914c|GCPP0484392-7,c55ab92f-bddb-4dad-a91a-23a102011777|GCPP0484392-6
97177ee9-2cbd-452e-8357-3c4d340aa9ae|R2996-28,58c56f13-afa5-4a60-9d5c-ca0842156e72|R2996-25
956d0316-b4ea-47ed-be07-8412b4cd7515|QR3208-30,0bfe9127-56c4-4699-8d06-28d769114596|QR3208-23
961087ed-06f0-4216-8a0f-8da372d33fe7|R10608-11,994e986e-e05a-49c5-af3c-927e495a37e4|R10608-2
96a08f1a-bb93-46dd-8f9b-2b85ade68241|QR1947-30,846acfbc-1fcd-4057-bc9d-f920feeaf1ac|QR1947-27
9828df17-2e80-4880-9a1a-d25e23f36c4e|R3142-43,cc1f07bf-32b3-4aaa-a53a-8e7ca85cd921|R3142-42
9883824c-550a-4a29-8e1a-c7648c3c6b80|PR1576-16,d04b2a90-a77c-47d6-b49a-f7d4aafd916d|PR1576-13
99fea8db-7b14-4495-bc34-c03925804f35|R3266-21,524dab3e-6ce6-4fed-aca2-413c5b232c5f|R3266-19
994e986e-e05a-49c5-af3c-927e495a37e4|R10608-2,d06a00f8-ca56-4aa1-b14f-ab0a746ef950|R10608-1
99955991-48e7-4113-970e-255bee862735|QF3216-21,6670de7e-ff7e-4897-8ebd-75b272dc4ad9|QF3216-18
9a13108f-40ab-4a2f-a491-c7bc8b9a9271|QR11401-5,3abe3084-75a2-4eb6-a8b7-b39544b0da9b|QR11401-2
93f62b40-046a-4b94-85ab-204544bd9051|P2882-7,717cbd9f-d0fc-4bde-832c-c64b2fc740f1|P2882-5
8ffcb046-b4c6-4d32-991d-e9ea56f9951d|R2924-13,c36fccd7-aece-4a43-a04b-260dc6ae46fd|R2924-10
925451c4-162e-4e29-baf5-c2502056b83d|MOD-3011-12519-1,6ab899ca-45ea-4cd8-8ded-b917dc5ea4ce|QR3011-36
9314f22f-e849-4fee-beea-391dca9f7ce0|SU10956-15,f25ffedc-b43d-4c21-aa2b-ea280e8b690e|SU10956-6
926f70c8-53d5-4462-bb2a-880e9829f633|R4474-13,c3001dd5-e66e-4d0b-a646-935f82130bc9|R4474-12
9350b6ca-1c08-43f6-8297-9e89e986b01f|F2622-5,6713ada7-3b97-40fc-b8f4-8b1f338674ad|F2622-4
94f77f79-8627-4402-976c-453da635a85d|R3476-14,a4011fb1-5e72-45e2-97fb-b47bd6423194|R3476-12
94fc00bb-10f3-4e99-8f90-203daf661ab6|MOD-3399-12725-1,f0babd2b-f360-4c38-9edf-10fd0929516b|QR3399-17
920b28a2-dde7-44ad-b44f-9e768f4ddd04|MOD-2771-4211-2,f041ddaa-2119-46d9-b65a-b90416a6a59d|MOD-2771-4211-1
92c35db6-acd6-4ac4-b297-3a2d35086dd0|QF3216-35,91e80c01-f184-45f9-b514-7ead3069ab01|QF3216-31
94025806-0ae5-41e4-b3b9-e444660406a8|MOD-2623-14566-1,d4e54515-fe61-419d-914a-881326c69bb1|MCB2623-15
94eb7637-1708-4d62-ac03-db73f0095bd4|R3189-12,5e3947ed-b3ba-4c14-b4c6-1a71163d5a60|R3189-11
92168d3a-2f78-410e-b551-2c300f68918d|R3951-5,d273098f-cf7e-46a2-89b6-081d256f9579|R3951-4
980e790a-c5fb-417a-aa22-5ccf7e6e092d|F3201-16,6927a3f7-edd6-419f-b6fb-fe28471e5318|F3201-14
94f6823f-4a2e-4b93-aa6c-e19cd824cb44|SU11136-21,ccae5575-6cf4-4253-b86a-6548f617402a|SU11136-8
950ba40b-e911-4abb-baf1-cb0c6b73aa67|QR4204-8,e95e5f46-1a87-476c-87c9-900f7836374f|QR4204-5
95833c1b-696c-486f-8ba2-9fba36d6eddd|QR13646-2,761d0fb4-465c-4d01-939e-c80975245048|QR13646-1
95aeda17-f40d-4b11-9902-1452c323a26a|R4212-8,e69067d2-dea4-41cf-b14a-a24c0f6c6d62|R4212-3
95ff4784-748d-46d9-840c-718a678bf81f|MOD-3493-3928-3,85efe579-27b5-4bd6-8c2d-f7df568d898c|MOD-3493-3928-1
96728a6c-56c4-4d5f-b589-0ed8d91dd953|SU10958-13,a8813f09-0502-402f-a94e-0e9432eebe86|SU10958-5
949e6715-ee5e-4dd4-953e-e7b3b5ecd3b8|R4419-5,88c2070b-f88e-45c2-806e-965d7f242b31|R4419-4
951e2c28-1005-4608-8e70-fab7aaa90222|R3039-46,f80615b4-fcb9-4f0c-9a44-86218293acec|R3039-38
53ef7a4b-e23f-46d9-885e-bc70d39e5cdd|GCMODPP0484392-14406-1,16a40c79-ff79-49d6-a2e2-f7ad5085914c|GCPP0484392-7
e60d6717-0626-4839-9bc6-86d3edfb6ee2|MOD-2588-12368-1,7247f351-ac5c-442d-b1ee-2d0694f5f21d|QR2588-37
8c079655-045a-40bf-baba-a068f0742536|GCPP09210392-5,493b1302-5a3f-495c-b98d-f0185c8e29ef|GCPP09210392-4
cddd15bd-420f-4bdd-9e5c-cb53f416ad2b|QR4247-10,45f048b0-7305-4edd-a1bc-298490c9128c|QR4247-8
de315c3b-5abc-49fb-9d1b-73819ed3ecd3|GCPP13911149-4,5d2ba9d4-00ef-4584-b62d-872da9f6a250|GCPP13911149-3
5ad61d57-994f-4b34-8e48-c0472136cce5|GCMODLC23311925-14214-2,535a2741-af53-4160-9924-a86b989565dc|GCMODLC23311925-14214-1
63928618-17fa-411a-9b72-9f798f01696d|R0281-17,79e90ed6-0a1e-4e16-bff7-3f8f859315c0|R0281-15
36179c73-860f-415f-96e4-b83883393049|MKT10754-2,813ecab8-3abc-4760-9137-705ad45ee189|MKT10754-1
4ed2e1f0-b81d-4dcd-a340-278703e859b1|GCMODLC14810854-14401-2,89ed3506-9716-4889-94a1-41c61a355d1a|GCMODLC14810854-14401-1
998c09c1-4d9a-4e46-98aa-cb2a582175ad|MOD-3820-12059-2,e4d53c35-d35e-4c3e-9f15-740013e5a17d|MOD-3820-12059-1
f7adb6ba-7e2c-44f9-909d-a95d22a699b6|MKT10299-13,54bf0615-e14f-469e-95cf-e95b20307661|MKT10299-12
9ab40cea-9ab6-44d6-a1bf-67c211ddc477|R4212-33,4b04fb5e-cc10-4665-bf23-ae6b92c940ad|R4212-31
9a88077f-12ac-4b01-b74d-05884e35ed37|MOD-330610500-2,10e54606-c449-4ca6-a4f0-193b4a1ff273|MOD-330610500-1
9aaed7d6-0eec-4e13-b6c1-4cf44581a3b1|QR11742-6,304d440d-b010-4dc4-8fac-466ffcc03597|QR11742-5
9c5fb50b-fcf7-42d3-90dc-1b1f196e44ea|QV10717-13,fae62241-28d6-4b97-9812-587984735d13|QV10717-9
796d6003-c566-4313-93b0-dce320cb6954|QV10717-15,fae62241-28d6-4b97-9812-587984735d13|QV10717-9
fae62241-28d6-4b97-9812-587984735d13|QV10717-9,b947321b-28ba-43d4-884f-8e25cfa822c8|QV10717-8
e0efb650-15b7-416c-ab87-f5358a625329|GCMODPP1621131411315-1,bc9aa82c-e3e6-4cc3-a4eb-b389fbd6ba96|GCPP16211314-1
58e5e428-e919-4880-9802-970afdecfa02|X4282-1,8ee71982-e608-4142-87b2-c509443515df|X4278-1
52b0adee-947f-442a-bc17-d5b864a8b3c5|R1800-5,09ebf310-05ef-4187-b732-87ec4bdd6593|R1800-4
e1ec0e4b-2f81-4f0e-9f76-f39bb9f7952d|MCB2713-10,c99e9079-77e5-45bd-905b-450e11471519|MCB2713-8
f0e3cc65-1d14-427c-a978-2c1701382a53|R3417-26,057ee2be-0a3e-4a15-b5e3-60a96b3c6bca|R3417-22
99e29c1d-00a7-4578-882c-c3b6040da864|QL3924-29,063e5320-a437-4b49-a029-e97d36a8c21b|QL3924-28
e1359a34-1a22-4e13-904d-f098c5a115ad|QR3178-30,28fca06d-27ff-4832-b9c9-327547902c3b|QR3178-25
9aad98c2-09d6-48fe-a41d-9570117b1263|R3039-44,f80615b4-fcb9-4f0c-9a44-86218293acec|R3039-38
e20556d8-d001-4be1-ad31-ece9c048cd85|R1885-27,f1cd1710-ced1-4dd2-a507-d73ca7f457b5|R1885-26
5063e49f-c205-4deb-825b-d54f26c3ff81|GCAOAS00613767-2,0237ea52-ec84-41a3-a759-df1cd9cc5d6b|GCAOAS00613767-1
39e06fe9-f696-4a14-8960-b38940078f37|AO-B3709-38,faf8a94f-cb00-4c22-8ff7-e6c45d9f73c2|AO-B3709-32
c36e999b-9795-477d-946c-e5b2cd489a30|AO-B3711-24,36b041ce-28e9-44a3-9e50-760dbad2f772|AO-B3711-19
e22e78f9-5586-4b5f-b0e1-6dcbc809e7dd|QF12216-7,dc774523-e966-420e-8a99-eb7b95948948|QF12216-1
3b3b3139-dd42-4b28-9135-f42abf5bc7e7|AO-SP3723-27,f4ee23f9-5930-4f6d-96aa-1770a8b8ecfd|AO-SP3723-26
504a025f-aff9-4030-ba5c-b316333972bb|GCPP0404341-16,0708274d-80f8-49ed-b40a-9e04ac1dbd31|GCPP0404341-11
ed382b25-bc46-4c2f-80f3-ce6b26ac550a|AO-D10461-2,4db83671-e7d2-43ce-aec8-20e34fd56de3|AO-D10461-1
d6052095-dc0e-4e63-8e59-3ada4afb6cd0|AO-D4092-12,be174d93-f306-4ba0-b77d-8900363785fc|AO-D4092-10
504d8758-ed44-4474-994e-e1804ff09269|GCAOS00211996-13,502fb017-2a7a-4042-8a3e-c26545cb81a7|GCAOS00211996-4
c1d691d7-4cf5-4032-be44-9fa27c095f7a|AO-C12722-2,c5209e40-25cf-4c11-98e0-9200f70a395a|AO-C12722-1
9741aa07-a35c-4961-9a14-eb0d36cf2720|AO-SP3725-28,e07eee61-cc6b-4334-8ef2-8a8df9ed6cc5|AO-SP3725-27
7ba28f35-894b-4cba-8550-4011dbaa8e73|GCPP20412191-7,3ef9b138-1101-4598-b830-d7f7ef08a76f|GCPP20412191-2
5112f75d-2deb-4c08-915a-3c68297d7568|R3511-12,24fd74a7-2698-4bb3-b280-91154ac80b85|R3511-4
3e86077a-19b4-4436-81cd-0331f867e820|FR2522-20,d78b500a-f168-4141-b264-3d44c345b55e|FR2522-12
40373687-ef54-40a0-9fff-80d696fea231|GCLC22811912-4,002c9db5-5a44-4de7-b23a-1214e9b44311|GCLC22811912-2
c17a698a-9492-45b7-9f4d-01acb4515cb0|MOD-2996-3920-3,ddc21b07-6ef0-484c-a760-458869587991|MOD-2996-3920-1
53deee8a-80ec-4c4a-9f72-642191792d68|ASD4118-4,ef0baeff-f055-47d2-b22c-34b7eaf1db43|ASD4118-3
95ed4cd2-e774-449c-838c-7cd69eda12c8|F2504-38,f0863c67-908d-42c5-a4ba-0c674d254051|F2504-37
f191dfb7-4478-46b3-8df4-de6fa8be6c16|xx10183-25,1fc4ede8-8bcc-4b10-9843-ad97bf50d063|xx10183-1
961349af-ddfa-40c0-bd8c-e74662bdf4a8|xx2383-8,c4a37d07-668a-4616-91e0-fe36bf5587da|xx2383-3
50a62b8c-c8f1-4cb2-baf5-37eb15998eb1|GCPP17411675-2,f7f062e1-ec06-4be2-a959-784f3f4cafe3|GCPP17411675-1
57531e59-4f07-4901-b929-aa73588e697f|QR1888-39,ea9a3215-e30f-4c8f-bcc0-35bded4d7f23|QR1888-37
2659bf4f-cd20-456d-af9e-1826c2921713|P3389-14,3b763fb3-b801-4bff-a5c0-e745250c2016|P3389-13
e20cedce-5fc8-4f2e-bc90-c8770f2a9cad|QRF3215-21,832ea049-7bcb-4c26-b4c2-be2808b1f96a|QRF3215-16
e252f9da-58bc-48de-9003-73271a9ba5bf|L4331-15,92b37d7a-0e3c-4c8f-b6b4-586f1874d9e2|L4331-14
e243bf6b-78ea-4e87-a6b8-8bcaa4ec565e|SU12221-4,c7ff9c54-3621-4ac0-8e6b-264e1973c5cd|SU12221-1
f612d539-2aa7-4896-95d6-6dea0a079990|R0742-22,bce2a1ea-c9d7-42f3-9f32-a92433f48421|R0742-19
e3f66fbe-ae3f-42eb-9272-d3887f38857c|R2892-19,6530534a-294b-4a67-bb4e-bfe7d85a04aa|R2892-8
6a7ccc55-315c-4b61-a92d-14a7406259d9|MOD-1734-10557-1,4722c031-783b-4611-91ce-6a253d011d30|R1734-6
441b187a-20b1-4718-a5e7-ca4724357d47|AO-D3066-21,374c3e9a-4159-4564-bec6-abad790127af|AO-D3066-1
e25ffe53-bad6-486e-9263-39567eaf1f10|R3424-2,67cde00a-ff47-4c85-beb9-ff03770ee318|R3424-1
d5f62e01-4f4b-4bde-b9a0-6bdd0629b4ef|AO-D12558-24,45fce066-f976-4fc5-a917-0b095628f004|AO-D12558-23
b965a627-f7ae-4858-9595-d60cb68dd754|AO-R10634-2,1cccc44f-2432-4583-bc31-a2cf436ea20f|AO-R10634-1
c3e38bd8-1677-4a60-9861-18fc4b095b9d|F2504-40,f0863c67-908d-42c5-a4ba-0c674d254051|F2504-37
33283b11-1647-4f04-b2d4-68d0aa0b1f16|xx2383-17,566514d1-ac12-4e1c-9767-7992cd93426a|xx2383-14
1b279699-8663-471b-b830-36805dd4edf6|XX41893-6,07d16a15-2ead-4f24-9b97-d48290f973df|XX41893-1
6522c7c7-5336-47de-b542-f4b646166e77|MKT10704-3,6dbd278e-270a-4420-b522-f143090c9df1|MKT10704-2
e56063b4-2816-43b9-838f-8ef013ad7d64|R1492-33,ff826d68-633e-411f-ae63-a5bed4d697ac|R1492-32
3e837cda-0ba6-43bc-8ca7-78f4351c6ba6|AO-B3711-23,36b041ce-28e9-44a3-9e50-760dbad2f772|AO-B3711-19
0cb75e00-4df7-453e-b5e6-bc1cd74e4a8b|XX10149-12,413699aa-56a4-4d3c-ab25-2dabf5e463e2|XX10149-6
81266ccf-20c0-445c-adf7-aab40d008368|XX10547-3,cca9ec06-97e6-4dd4-96c8-c9aedee2e44a|XX10547-2
430df52f-ff48-4acd-9a1d-27e9c19cf024|XX10548-3,87a57f87-0d8b-4e9e-9ec5-978332972045|XX10548-1
c07286fb-109c-4b88-aba8-1c8b5b22e793|xx10183-12,1fc4ede8-8bcc-4b10-9843-ad97bf50d063|xx10183-1
e2714711-dd14-4472-8464-398a4f69e36d|V3748-5,4499571d-7162-4018-a927-b489fd5f908e|V3748-4
3427a225-2880-4abb-9ab4-0a0210616127|AO-D10073-5,528f483e-a835-482b-9485-37287ab58a3f|AO-D10073-4
d72ba69b-42d5-479c-a8da-f4a9194339ef|AO-D3706-8,70f3dbbf-0652-436f-bb5a-0a02d19b0a1e|AO-D3706-6
e228ac6f-f8e6-4550-b3e6-1cc14f1d3158|SPR4047-5,81a85d1d-ed98-4196-b82b-c8b10b3e5878|SPR4047-3
4f6a6f57-d4d1-465a-8b6f-26d2723022be|AO-S10550-10,207fba1c-8406-4078-9348-560eae2defe5|AO-S10550-1
e288b313-78ba-49cc-a0fc-08f6c951f21d|R3923-2,3ed2dea6-b93e-45b3-975c-f108ed213312|R3923-1
8a22a7cc-d894-496c-b87c-7613a23b4cbb|xx2383-29,d5c89418-d353-4e14-8b6c-bbea545f6c6d|xx2383-13
e60fdde2-2cde-4c74-ac78-f9a85f4ff05f|MKT10299-20,5d123b0a-9d10-4881-b660-3506050b839f|MKT10299-19
9b76f397-a37b-4669-af7d-20e51539655d|QR11267-15,0b7ce346-26b8-45a2-9316-50f8ea839957|QR11267-2
63a01dc9-f56b-4101-bea2-7a7a6d8fe9ec|XX10548-5,87a57f87-0d8b-4e9e-9ec5-978332972045|XX10548-1
64163335-bf33-4e2a-9e61-c8684ec57ad8|GCB10212157-2,5761c9f9-9bd3-4c57-ba9d-1762d55e3819|GCB10212157-1
cca8e79d-77da-4559-bcb2-dda71ef4ec36|XX10548-7,87a57f87-0d8b-4e9e-9ec5-978332972045|XX10548-1
01352f13-5e32-4807-89b8-90d40cec7bf0|P2908-6,40a3a99c-2819-4fe7-a815-73c31a049776|P2908-4
2a2eb58a-57d0-477f-a1c9-234a27c78730|XX10548-11,87a57f87-0d8b-4e9e-9ec5-978332972045|XX10548-1
2377a612-810e-4f44-a2e1-22c83b8e2f79|XX10548-8,87a57f87-0d8b-4e9e-9ec5-978332972045|XX10548-1
8b98d636-caa0-4450-b052-1f381d4b117a|XX10149-13,76ae508e-e1c9-459a-b37f-256ce1bf0e37|XX10149-9
c225128e-fe7f-42cc-a6fc-875207905a89|xx2383-34,8a22a7cc-d894-496c-b87c-7613a23b4cbb|xx2383-29
463125c7-57c8-40de-92aa-9ab351390e59|AO-D4094-14,a6a705e3-5de7-497e-8e4d-5cae46dd0259|AO-D4094-11
52ed988f-7d4c-4388-8fe4-50d130fcd39c|AO-S10554-3,e4591dd8-03bb-4d74-8c60-8c05cfacad04|AO-S10554-1
49e45359-5363-42e4-8f44-8640430b758d|AO-B4062-62,5914387d-f42d-489f-9289-4e32a99278f1|AO-B4062-40
440b485c-719e-4150-a84c-c5af92c37e09|XX11041-6,1cbe2ac9-85b1-4f7d-a48b-06ed70cd833d|XX11041-3
53ca6d0f-96f7-4210-a267-67590ee00d94|MKT10734-3,4550e9b9-c1dc-4897-bf5b-4d44693b7574|MKT10734-2
1e18da31-124d-4891-84f4-a8163e8e6703|MOD-2522-3922-2,2879bb01-ae24-4cbd-8e30-4da89056f926|MOD-2522-3922-1
9bb25d65-f18d-4581-9415-56e374299d19|MOD-1702-10826-2,7699b54e-c42b-491b-825d-f93889afb90d|MOD-1702-10826-1
3e798b51-2320-4ff8-baa9-04f0db06c47d|MOD-1924-4443-2,310a57e4-4d3d-4915-917c-5f1ced8e2d6b|MOD-1924-4443-1
6500d8cf-1964-4272-9126-bcc04507f93f|GCLC09710328-4,fecd55eb-df5f-4845-b9b3-572d5841de96|GCLC09710328-3
ebcb5b7d-8369-44ef-b8b1-befb73b9b1b5|XX10182-28,02c62587-2073-499e-81a5-750dd98ad911|XX10182-27
d506428d-55eb-4867-b21a-fe0b06269c42|XX10182-31,02c62587-2073-499e-81a5-750dd98ad911|XX10182-27
9f6c89ea-f16b-4382-b008-40cfc33ea9d4|XX10182-32,02c62587-2073-499e-81a5-750dd98ad911|XX10182-27
e27c8810-ec7f-47dd-ac4f-66c981064c56|F10921-8,d7e8c9ad-9fb7-42b2-9188-23d1948f483b|F10921-6
db1d9035-17b6-4d9c-8c83-2d5da82b4221|SPR10788-3,977e233f-fee3-4096-8c92-41ef280c757a|SPR10788-1
18eb425f-b97f-4120-9617-17f26b733a4a|XX11041-8,5258a473-87fb-45d5-93e5-90777875afeb|XX11041-2
3696fa7a-0087-42c7-86e3-32380bcaa1da|XX11040-7,62702372-e77d-4b11-8c79-6577c2cb9e09|XX11040-6
c1964d9b-1b05-4065-a596-330a41f0f721|AO-SP3725-25,eeb7c891-e6f1-4a77-b988-28f33deaa2f1|AO-SP3725-22
9badd260-7fa7-42f1-978d-3f37583ab411|AO-B4062-63,5914387d-f42d-489f-9289-4e32a99278f1|AO-B4062-40
99494926-09ef-49cd-b31f-95ef85cede65|R1858-47,ef3907c9-de95-499c-9e22-10d17fc295fc|R1858-46
0ea9c7da-973e-4cc6-ab2f-a88815390bb4|AO-B3710-34,9eb8ceaf-70b6-45da-aa4c-93afff23e5fe|AO-B3710-29
68d3dbd7-5511-4f90-924a-1f3159e26784|AO-S10552-3,087f1717-6034-46aa-a016-13440617c31e|AO-S10552-1
0e93688d-f74d-4243-9983-34b9208bac1f|XX10182-38,02c62587-2073-499e-81a5-750dd98ad911|XX10182-27
ac26bf85-0219-4273-8727-1753b7f5db5e|R2064-16,d134612e-1fa8-4d4b-88dc-058958a89b23|R2064-15
5eed3474-2aeb-47ea-80a1-2857083d2931|XX11041-11,1cbe2ac9-85b1-4f7d-a48b-06ed70cd833d|XX11041-3
3771d668-3456-4013-99b1-bf43e1fc66d3|AO-C4436-97,b4f0b707-d309-4b0e-a300-0f6d699af565|AO-C4436-40
7fea9ddd-3048-4f50-94e2-81c20b1fff2f|XX10149-4,24e9b858-c05d-4d38-979e-30abc18be297|XX10149-1
e1f0d50d-1406-4cb5-8806-01fa275682fa|R3405-12,eefda78f-5487-40c6-b6c3-7d57d2f1cdf3|R3405-10
211d586a-0fa7-4a40-94b9-763520c2b11b|AO-D4095-16,d0d66c53-3d5f-41fe-a46d-8fd7a544b968|AO-D4095-14
413699aa-56a4-4d3c-ab25-2dabf5e463e2|XX10149-6,24e9b858-c05d-4d38-979e-30abc18be297|XX10149-1
9d86f65a-d6c8-4fe0-8fb3-d4ca8277e17c|MKT10299-7,d274b2e7-13b1-4599-97ec-05c48a53e59a|MKT10299-6
c3dd345f-b465-4154-b1a3-ef17c65aea60|xx2383-30,65215bc7-f9d0-424f-ab81-bbbaa5233f2a|xx2383-1
c3b02ba9-6ea0-4728-96e5-30271f0b109a|xx2383-37,65215bc7-f9d0-424f-ab81-bbbaa5233f2a|xx2383-1
9bbc29da-990d-4ae3-874a-23e8689fe98d|G11438-13179-1,6f6ba423-5589-4631-8804-699d40326eae|V11438-2
9bc05fd7-56d8-42b0-af90-d27c744979ad|R3075-20,19f85139-4b5b-4754-8084-8f476d566b8d|R3075-12
9d095db9-0ce5-41ef-8b08-43890026c65f|AO-S10550-5,207fba1c-8406-4078-9348-560eae2defe5|AO-S10550-1
